PLA_CODE;SMP_DB_REAL;SMP_DE_REAL;SMP_D_ANALYSIS;POL_CODE;MEA_CODE;MEA_PHYSICAL_UNIT;MEA_VALUE;MEA_F_STATUS;JOB_TYPE;
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"147.278364722095";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.198603295819932";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"2.4366961414791";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.653135048231511";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"188.153135048231";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"18.0868167202572";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"40.4441318327974";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"391.881028938907";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.115906350482336";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"1.23090836012862";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.276326366559486";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"150.974678456592";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"7.78737942122186";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"21.1012861736334";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"209.003215434084";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"0.493837084673117";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"13.1296891747053";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.643086816720257";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"55.1982851018221";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"35.101822079314";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"23.8478027867095";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"236.334405144695";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"4.55981816165646E-02";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.388069630779466";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.124736667036257";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"7.48420002217541";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"1.33052444838674";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"3.88069630779466";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"41.0245038252578";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"0.144522278364738";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"1.26320624712908";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.284221405604042";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"19.2351860358291";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"4.01929260450161";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"10.62241616904";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"205.845199816261";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.177577371382598";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.28114951768489";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.301446945337621";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"44.9658360128617";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"5.77773311897106";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"13.5651125401929";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"162.027733118971";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.178280747588467";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"1.35651125401929";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.248693729903537";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"99.2262861736334";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"4.52170418006431";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"13.0627009646302";"A";"DATA_VALIDATE_TECH";
"HDU04A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"90.4340836012862";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"2.30439442658126E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.139335476956056";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"2.67952840300107E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"1.90246516613076";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"1.07181136120043";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"1.2593783494105";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"87.6205787781351";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"4.97006319990533E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.130280518904535";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"2.77192593413904E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"2.41157556270096";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"0.776139261558931";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"1.55227852311786";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"24.1157556270096";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"5.04421221864317E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"0.223932016536518";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"5.74184657785944E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"3.73220027560864";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"0.775149288011024";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"2.38286632981167";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"28.9963252181902";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.103396302250816";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"0.376808681672026";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"4.77290996784566E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"6.28014469453376";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"1.18066720257235";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"2.76326366559486";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"55.2652733118971";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"5.68729903536866E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"0.326567524115756";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"2.76326366559485E-02";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"5.02411575562701";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"0.929461414790997";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"2.31109324758842";"A";"DATA_VALIDATE_TECH";
"HDU10";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"32.1543408360129";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"0.050375133976417";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.616291532690246";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"5.35905680600214E-02";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"13.3976420150054";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"3.48338692390139";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"3.21543408360129";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"129.957127545552";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"0.134660161880517";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"1.33052444838674";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.102561259563144";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"25.7789111874931";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"3.88069630779466";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"5.82104446169198";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"115.312118860184";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.181395699356909";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.73331993569132";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.158259646302251";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"33.661575562701";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"4.52170418006431";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"8.03858520900321";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"134.897508038585";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"7.93559083601141E-02";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"0.854099678456592";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.120578778135048";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"28.3862540192926";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"4.27049839228296";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"5.27532154340836";"A";"DATA_VALIDATE_TECH";
"HES10B";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"98.7238745980707";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"0.014067524115733";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.232544786403307";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"4.59347726228755E-02";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"4.30638493339458";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"1.60771704180064";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"1.98093706936151";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"83.2567753789619";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"4.75348338692482E-02";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.401929260450161";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"8.30653804930332E-02";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"10.1822079314041";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"3.21543408360129";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"2.67952840300107";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"107.717041800643";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.159867363344032";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"0.778737942122186";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.145699356913183";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"18.0868167202572";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"3.26567524115756";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"6.28014469453376";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"122.337218649518";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"6.66700160771275E-02";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"0.628014469453376";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"8.28979099678457E-02";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"18.5892282958199";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"3.26567524115756";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"5.27532154340836";"A";"DATA_VALIDATE_TECH";
"HES10C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"64.0574758842444";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"3.58865411116297E-02";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.344510794671566";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.183739090491502";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"8.61276986678916";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"4.59347726228755";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"5.1676619200735";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"218.477262287552";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"0.10206323687034";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.696677384780279";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"7.23472668810289E-02";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"16.6130760986066";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"7.23472668810289";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"4.01929260450161";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"162.647374062165";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"7.58676128172806E-02";"A";"DATA_VALIDATE_TECH";
